Time	zen	dw_solar	G_pers	Ics	G_psm	G_nam
2016-09-25 02:00:00	108.78	0	0	0	0	0
2016-09-25 03:00:00	118.688	0	0	0	0	0
2016-09-25 04:00:00	127.308	0	0	0	0	0
2016-09-25 05:00:00	133.751	0	0	0	0	0
2016-09-25 06:00:00	136.945	0	0	0	0	0
2016-09-25 07:00:00	136.15	0	0	0	0	0
2016-09-25 08:00:00	131.567	0	0	0	0	0
2016-09-25 09:00:00	124.156	0	0	0	0	0
2016-09-25 10:00:00	114.953	0	0	0	0	0
2016-09-25 11:00:00	104.732	0	0	0	0	0
2016-09-25 12:00:00	93.923	0.573	0	0.113	0	0
2016-09-25 13:00:00	83.093	73.918	21.15	75.5	82	91.25
2016-09-25 14:00:00	72.694	185.565	267.81	256.428	262	270.25
2016-09-25 15:00:00	62.953	126.463	323.252	440.116	73	377.375
2016-09-25 16:00:00	54.542	119.048	360.918	591.906	132	463.125
2016-09-25 17:00:00	48.322	134.89	129.122	696.145	106	245.984
2016-09-25 18:00:00	45.287	184.78	423.802	743.964	147	483.214
2016-09-25 19:00:00	46.093	227.853	496.907	731.531	187	256.913
2016-09-25 20:00:00	50.555	397	17.4	659.814	244	137.737
2016-09-25 21:00:00	57.799	417.367	13.655	534.616	351	96.123
2016-09-25 22:00:00	66.855	370.855	178.323	367.154	143	173
2016-09-25 23:00:00	76.959	185.787	181.315	178.032	194	53
2016-09-26 00:00:00	87.493	27.987	22.398	24.896	26	16.125
2016-09-26 01:00:00	98.53	0	0	0	0	0
2016-09-26 02:00:00	109.121	0	0	0	0	0
2016-09-26 03:00:00	119.046	0	0	0	0	0
2016-09-26 04:00:00	127.685	0	0	0	0	0
2016-09-26 05:00:00	134.147	0	0	0	0	0
2016-09-26 06:00:00	137.339	0	0	0	0	0
2016-09-26 07:00:00	136.514	0	0	0	0	0
2016-09-26 08:00:00	131.886	0	0	0	0	0
2016-09-26 09:00:00	124.429	0	0	0	0	0
2016-09-26 10:00:00	115.19	0	0	0	0	0
2016-09-26 11:00:00	104.949	0	0	0	0	0
2016-09-26 12:00:00	94.137	1.007	0.573	0.067	0	0
2016-09-26 13:00:00	83.299	75.193	73.918	72.405	86	93.25
2016-09-26 14:00:00	72.921	261.767	185.565	252.179	271	280
2016-09-26 15:00:00	63.208	452.1	126.463	435.382	451	458.25
2016-09-26 16:00:00	54.836	606.347	119.048	586.793	599	601.5
2016-09-26 17:00:00	48.663	711.775	134.89	690.662	701	701.12
2016-09-26 18:00:00	45.667	759.145	184.78	738.117	748	746.891
2016-09-26 19:00:00	46.49	745.6	227.853	725.343	735	731.762
2016-09-26 20:00:00	50.944	674.33	397	653.337	663	657.187
2016-09-26 21:00:00	58.169	544.412	417.367	527.953	539	529.375
2016-09-26 22:00:00	67.206	372.875	370.855	360.502	376	359.25
2016-09-26 23:00:00	77.294	179.355	185.787	171.997	190	162
2016-09-27 00:00:00	87.83	26.598	27.987	22.307	23	13.875
2016-09-27 01:00:00	98.862	0	0	0	0	0
2016-09-27 02:00:00	109.462	0	0	0	0	0
2016-09-27 03:00:00	119.403	0	0	0	0	0
2016-09-27 04:00:00	128.062	0	0	0	0	0
2016-09-27 05:00:00	134.541	0	0	0	0	0
2016-09-27 06:00:00	137.733	0	0	0	0	0
2016-09-27 07:00:00	136.88	0	0	0	0	0
2016-09-27 08:00:00	132.203	0	0	0	0	0
2016-09-27 09:00:00	124.7	0	0	0	0	0
2016-09-27 10:00:00	115.427	0	0	0	0	0
2016-09-27 11:00:00	105.165	0	0	0	0	0
2016-09-27 12:00:00	94.351	0.908	1.007	0.037	0	0
2016-09-27 13:00:00	83.504	70.81	75.193	69.358	82	87.5
2016-09-27 14:00:00	73.147	250.815	261.767	247.914	266	271.125
2016-09-27 15:00:00	63.462	439.122	452.1	430.618	446	447.875
2016-09-27 16:00:00	55.132	589.235	606.347	581.643	594	589.125
2016-09-27 17:00:00	49.005	692.268	711.775	685.139	695	689.014
2016-09-27 18:00:00	46.048	739.042	759.145	732.229	741	733.148
2016-09-27 19:00:00	46.888	726.1	745.6	719.12	727	716.601
2016-09-27 20:00:00	51.334	653.643	674.33	646.837	655	640.875
2016-09-27 21:00:00	58.54	527.853	544.412	521.275	529	511.875
2016-09-27 22:00:00	67.557	358.037	372.875	353.85	366	342.125
2016-09-27 23:00:00	77.63	165.59	179.355	166.011	182	148.125
2016-09-28 00:00:00	88.166	23.415	26.598	19.879	19	10.75
2016-09-28 01:00:00	99.193	0	0	0	0	0
2016-09-28 02:00:00	109.802	0	0	0	0	0
2016-09-28 03:00:00	119.758	0	0	0	0	0
2016-09-28 04:00:00	128.439	0	0	0	0	0
2016-09-28 05:00:00	134.933	0	0	0	0	0
2016-09-28 06:00:00	138.125	0	0	0	0	0
2016-09-28 07:00:00	137.243	0	0	0	0	0
2016-09-28 08:00:00	132.519	0	0	0	0	0
2016-09-28 09:00:00	124.971	0	0	0	0	0
2016-09-28 10:00:00	115.664	0	0	0	0	0
2016-09-28 11:00:00	105.381	0	0	0	0	0
2016-09-28 12:00:00	94.578	0.642	0.908	0.018	0	0
2016-09-28 13:00:00	83.711	70.428	70.81	66.362	78	59.125
2016-09-28 14:00:00	73.376	142.54	250.815	243.636	262	153.75
2016-09-28 15:00:00	63.719	273.348	439.122	425.825	342	228
2016-09-28 16:00:00	55.428	613.2	589.235	576.456	588	347
2016-09-28 17:00:00	49.346	696.303	692.268	679.577	688	577.978
2016-09-28 18:00:00	46.428	739.97	739.042	726.304	734	722.013
2016-09-28 19:00:00	47.283	725.74	726.1	712.864	720	708.331
2016-09-28 20:00:00	51.722	655.6	653.643	640.309	648	632.242
2016-09-28 21:00:00	58.91	523.262	527.853	514.585	524	503.625
2016-09-28 22:00:00	67.907	356.482	358.037	347.206	360	334.625
2016-09-28 23:00:00	77.964	163.275	165.59	160.08	175	141.375
2016-09-29 00:00:00	88.502	22.597	23.415	17.607	15	8.25
2016-09-29 01:00:00	99.523	0	0	0	0	0
2016-09-29 02:00:00	110.14	0	0	0	0	0
2016-09-29 03:00:00	120.112	0	0	0	0	0
2016-09-29 04:00:00	128.814	0	0	0	0	0
2016-09-29 05:00:00	135.328	0	0	0	0	0
2016-09-29 06:00:00	138.518	0	0	0	0	0
2016-09-29 07:00:00	137.607	0	0	0	0	0
2016-09-29 08:00:00	132.835	0	0	0	0	0
2016-09-29 09:00:00	125.241	0	0	0	0	0
2016-09-29 10:00:00	115.9	0	0	0	0	0
2016-09-29 11:00:00	105.597	0	0	0	0	0
2016-09-29 12:00:00	94.794	0.573	0.642	0.007	0	0
2016-09-29 13:00:00	83.918	66.6	70.428	63.422	72	79.125
2016-09-29 14:00:00	73.605	240.26	142.54	239.346	251	259.625
2016-09-29 15:00:00	63.977	432.667	273.348	421.004	430	435.125
2016-09-29 16:00:00	55.725	532.118	613.2	571.235	578	576.375
2016-09-29 17:00:00	49.689	535.97	696.303	673.976	529	674.264
2016-09-29 18:00:00	46.808	699.665	739.97	720.342	725	716.415
2016-09-29 19:00:00	47.679	717.128	725.74	706.576	711	699.336
2016-09-29 20:00:00	52.112	643.342	655.6	633.761	639	623.672
2016-09-29 21:00:00	59.279	518.358	523.262	507.886	516	495.5
2016-09-29 22:00:00	68.257	346.757	356.482	340.574	352	327.375
2016-09-29 23:00:00	78.298	152.475	163.275	154.21	169	135.625
2016-09-30 00:00:00	88.825	20.097	22.597	15.488	0	6.25
2016-09-30 01:00:00	99.852	0	0	0	0	0
2016-09-30 02:00:00	110.477	0	0	0	0	0
2016-09-30 03:00:00	120.465	0	0	0	0	0
2016-09-30 04:00:00	129.188	0	0	0	0	0
2016-09-30 05:00:00	135.72	0	0	0	0	0
2016-09-30 06:00:00	138.911	0	0	0	0	0
2016-09-30 07:00:00	137.969	0	0	0	0	0
2016-09-30 08:00:00	133.151	0	0	0	0	0
2016-09-30 09:00:00	125.51	0	0	0	0	0
2016-09-30 10:00:00	116.136	0	0	0	0	0
2016-09-30 11:00:00	105.814	0	0	0	0	0
2016-09-30 12:00:00	95.011	0.505	0.573	0.002	0	0
2016-09-30 13:00:00	84.123	60.612	66.6	60.538	67	76.125
2016-09-30 14:00:00	73.834	233.95	240.26	235.045	246	258
2016-09-30 15:00:00	64.236	441.608	432.667	416.154	425	434.25
2016-09-30 16:00:00	56.024	550.72	532.118	565.979	573	576.125
2016-09-30 17:00:00	50.032	670.178	535.97	668.341	675	674.217
2016-09-30 18:00:00	47.188	723.548	699.665	714.348	721	715.865
2016-09-30 19:00:00	48.074	618.14	717.128	700.26	629	697.224
2016-09-30 20:00:00	52.498	647.232	643.342	627.192	448	618.817
2016-09-30 21:00:00	59.648	525.443	518.358	501.181	510	453.875
2016-09-30 22:00:00	68.606	286.17	346.757	333.951	346	309.25
2016-09-30 23:00:00	78.631	145.208	152.475	148.406	162	129.375
2016-10-01 00:00:00	89.158	13.783	20.097	13.528	0	4
2016-10-01 01:00:00	100.18	0	0	0	0	0
2016-10-01 02:00:00	110.813	0	0	0	0	0
2016-10-01 03:00:00	120.816	0	0	0	0	0
2016-10-01 04:00:00	129.561	0	0	0	0	0
2016-10-01 05:00:00	136.111	0	0	0	0	0
2016-10-01 06:00:00	139.301	0	0	0	0	0
2016-10-01 07:00:00	138.331	0	0	0	0	0
2016-10-01 08:00:00	133.464	0	0	0	0	0
2016-10-01 09:00:00	125.778	0	0	0	0	0
2016-10-01 10:00:00	116.372	0	0	0	0	0
2016-10-01 11:00:00	106.03	0	0	0	0	0
2016-10-01 12:00:00	95.228	0.233	0.505	0	0	0
2016-10-01 13:00:00	84.33	22.992	60.612	62.918	16	63.375
2016-10-01 14:00:00	74.067	77.495	233.95	240.092	60	231.125
2016-10-01 15:00:00	64.496	127.478	441.608	421.994	108	407
2016-10-01 16:00:00	56.323	223.085	550.72	572.031	276	543.375
2016-10-01 17:00:00	50.377	300.097	670.178	674.315	342	638.4
2016-10-01 18:00:00	47.568	306.917	723.548	720.081	367	681.71
2016-10-01 19:00:00	48.469	374.068	618.14	705.644	521	637.135
2016-10-01 20:00:00	52.884	300.757	647.232	632.137	340	412.849
2016-10-01 21:00:00	60.015	286.853	525.443	505.565	476	256
2016-10-01 22:00:00	68.953	292.737	286.17	337.552	318	152.75
2016-10-01 23:00:00	78.962	133.873	145.208	150.789	143	74.875
2016-10-02 00:00:00	89.491	22.712	13.783	13.407	0	2.125
2016-10-02 01:00:00	100.505	0	0	0	0	0
2016-10-02 02:00:00	111.145	0	0	0	0	0
2016-10-02 03:00:00	121.165	0	0	0	0	0
2016-10-02 04:00:00	129.932	0	0	0	0	0
2016-10-02 05:00:00	136.502	0	0	0	0	0
2016-10-02 06:00:00	139.692	0	0	0	0	0
2016-10-02 07:00:00	138.692	0	0	0	0	0
2016-10-02 08:00:00	133.777	0	0	0	0	0
2016-10-02 09:00:00	126.045	0	0	0	0	0
2016-10-02 10:00:00	116.606	0	0	0	0	0
2016-10-02 11:00:00	106.246	0	0	0	0	0
2016-10-02 12:00:00	95.446	0.26	0.233	0	0	0
2016-10-02 13:00:00	84.598	61.298	22.992	59.993	58	62.625
2016-10-02 14:00:00	74.363	235.726	77.495	235.726	228	226.875
2016-10-02 15:00:00	64.757	405.192	127.478	417.068	400	407.875
2016-10-02 16:00:00	56.624	556.887	223.085	566.692	543	545.125
2016-10-02 17:00:00	50.721	653.77	300.097	668.596	641	640.101
2016-10-02 18:00:00	47.948	697.317	306.917	714.009	686	680.588
2016-10-02 19:00:00	48.862	683.442	374.068	699.262	672	658.22
2016-10-02 20:00:00	53.27	612.673	300.757	625.519	602	587.836
2016-10-02 21:00:00	60.381	488.325	286.853	498.829	480	462.375
2016-10-02 22:00:00	69.309	315.798	292.737	330.923	321	298.125
2016-10-02 23:00:00	79.375	145.032	133.873	145.032	144	112.625
2016-10-03 00:00:00	89.823	13.942	22.712	11.533	0	NA
2016-10-03 01:00:00	100.831	0	0	0	0	NA
2016-10-03 02:00:00	111.479	0	0	0	0	NA
2016-10-03 03:00:00	121.513	0	0	0	0	NA
2016-10-03 04:00:00	130.302	0	0	0	0	NA
2016-10-03 05:00:00	136.89	0	0	0	0	NA
2016-10-03 06:00:00	140.082	0	0	0	0	NA
2016-10-03 07:00:00	139.053	0	0	0	0	NA
2016-10-03 08:00:00	134.089	0	0	0	0	NA
2016-10-03 09:00:00	126.312	0	0	0	0	NA
2016-10-03 10:00:00	116.84	0	0	0	0	NA
2016-10-03 11:00:00	106.462	0	0	0	0	NA
2016-10-03 12:00:00	95.666	0.195	0.26	0	0	NA
2016-10-03 13:00:00	84.806	58.53	61.298	57.135	57	NA
2016-10-03 14:00:00	74.596	231.349	235.726	231.349	230	NA
2016-10-03 15:00:00	65.019	396.218	405.192	412.117	403	NA
2016-10-03 16:00:00	56.925	553.833	556.887	561.323	545	NA
2016-10-03 17:00:00	51.065	641.16	653.77	662.847	642	NA
2016-10-03 18:00:00	48.326	687.28	697.317	707.909	684	NA
2016-10-03 19:00:00	49.255	686.353	683.442	692.86	668	NA
2016-10-03 20:00:00	53.654	518.02	612.673	618.892	481	NA
2016-10-03 21:00:00	60.747	197.162	488.325	492.096	172	NA
2016-10-03 22:00:00	69.645	180.118	315.798	324.314	222	NA
2016-10-03 23:00:00	79.619	64.157	145.032	139.353	93	NA
2016-10-04 00:00:00	90.154	11.122	13.942	9.798	0	0
2016-10-04 01:00:00	101.154	0	0	0	0	0
2016-10-04 02:00:00	111.809	0	0	0	0	0
2016-10-04 03:00:00	121.86	0	0	0	0	0
2016-10-04 04:00:00	130.67	0	0	0	0	0
2016-10-04 05:00:00	137.279	0	0	0	0	0
2016-10-04 06:00:00	140.472	0	0	0	0	0
2016-10-04 07:00:00	139.411	0	0	0	0	0
2016-10-04 08:00:00	134.4	0	0	0	0	0
2016-10-04 09:00:00	126.579	0	0	0	0	0
2016-10-04 10:00:00	117.074	0	0	0	0	0
2016-10-04 11:00:00	106.678	0	0	0	0	0
2016-10-04 12:00:00	95.902	0	0.195	0	0	0
2016-10-04 13:00:00	84.948	3.275	58.53	54.346	5	22.625
2016-10-04 14:00:00	74.764	10.355	231.349	226.964	27	40.5
2016-10-04 15:00:00	65.282	18.233	396.218	407.144	38	49.75
2016-10-04 16:00:00	57.226	55.458	553.833	555.926	81	65.125
2016-10-04 17:00:00	51.409	132.32	641.16	657.069	347	72.541
2016-10-04 18:00:00	48.705	229.52	687.28	701.784	320	67.223
2016-10-04 19:00:00	49.646	152.305	686.353	686.441	80	66.61
2016-10-04 20:00:00	54.037	54.37	518.02	612.256	102	55.414
2016-10-04 21:00:00	61.11	18.98	197.162	485.366	119	24
2016-10-04 22:00:00	69.989	5.852	180.118	317.73	45	13.75
2016-10-04 23:00:00	79.945	1.997	64.157	133.762	18	5.25
2016-10-05 00:00:00	90.47	0	11.122	8.197	0	0
2016-10-05 01:00:00	101.474	0	0	0	0	0
2016-10-05 02:00:00	112.137	0	0	0	0	0
2016-10-05 03:00:00	122.203	0	0	0	0	0
2016-10-05 04:00:00	131.035	0	0	0	0	0
2016-10-05 05:00:00	137.665	0	0	0	0	0
2016-10-05 06:00:00	140.859	0	0	0	0	0
2016-10-05 07:00:00	139.77	0	0	0	0	0
2016-10-05 08:00:00	134.711	0	0	0	0	0
2016-10-05 09:00:00	126.844	0	0	0	0	0
2016-10-05 10:00:00	117.308	0	0	0	0	0
2016-10-05 11:00:00	106.894	0	0	0	0	0
2016-10-05 12:00:00	96.124	0	0	0	0	0
2016-10-05 13:00:00	85.153	51.047	3.275	51.62	54	60.625
2016-10-05 14:00:00	74.999	211.427	10.355	222.572	229	240.125
2016-10-05 15:00:00	65.546	398.818	18.233	402.147	406	415.125
2016-10-05 16:00:00	57.529	552.452	55.458	550.499	552	548.375
2016-10-05 17:00:00	51.754	654.877	132.32	651.262	652	649.676
2016-10-05 18:00:00	49.083	699.898	229.52	695.635	698	688.234
2016-10-05 19:00:00	50.036	683.13	152.305	680.005	681	664.278
2016-10-05 20:00:00	54.419	607.32	54.37	605.613	606	586.261
2016-10-05 21:00:00	61.473	477.275	18.98	478.648	479	460
2016-10-05 22:00:00	70.331	309.46	5.852	311.18	316	290.5
2016-10-05 23:00:00	80.27	125.798	1.997	128.265	134	103.125
2016-10-06 00:00:00	90.797	8.692	0	6.725	0	0
2016-10-06 01:00:00	101.793	0	0	0	0	0
2016-10-06 02:00:00	112.463	0	0	0	0	0
2016-10-06 03:00:00	122.544	0	0	0	0	0
2016-10-06 04:00:00	131.399	0	0	0	0	0
2016-10-06 05:00:00	138.05	0	0	0	0	0
2016-10-06 06:00:00	141.246	0	0	0	0	0
2016-10-06 07:00:00	140.127	0	0	0	0	0
2016-10-06 08:00:00	135.02	0	0	0	0	0
2016-10-06 09:00:00	127.108	0	0	0	0	0
2016-10-06 10:00:00	117.54	0	0	0	0	0
2016-10-06 11:00:00	107.11	0	0	0	0	0
2016-10-06 12:00:00	96.334	0	0	0	0	0
2016-10-06 13:00:00	85.371	26.28	51.047	48.96	21	29.375
2016-10-06 14:00:00	75.233	111.24	211.427	218.176	99	206.5
2016-10-06 15:00:00	65.81	208.113	398.818	397.129	133	392.375
2016-10-06 16:00:00	57.831	561.263	552.452	545.049	528	525.5
2016-10-06 17:00:00	52.097	433.147	654.877	645.428	264	420.997
2016-10-06 18:00:00	49.459	395.848	699.898	689.465	454	677.104
2016-10-06 19:00:00	50.425	165.822	683.13	673.556	169	346.469
2016-10-06 20:00:00	54.799	62.405	607.32	598.971	103	214.306
2016-10-06 21:00:00	61.833	13.913	477.275	471.943	8	411.125
2016-10-06 22:00:00	70.671	9.215	309.46	304.66	16	73.75
2016-10-06 23:00:00	80.594	24.498	125.798	122.868	6	13.375
2016-10-07 00:00:00	91.123	1.643	8.692	5.376	0	0
2016-10-07 01:00:00	102.111	0	0	0	0	0
2016-10-07 02:00:00	112.787	0	0	0	0	0
2016-10-07 03:00:00	122.884	0	0	0	0	0
2016-10-07 04:00:00	131.761	0	0	0	0	0
2016-10-07 05:00:00	138.433	0	0	0	0	0
2016-10-07 06:00:00	141.631	0	0	0	0	0
2016-10-07 07:00:00	140.482	0	0	0	0	0
2016-10-07 08:00:00	135.328	0	0	0	0	0
2016-10-07 09:00:00	127.371	0	0	0	0	0
2016-10-07 10:00:00	117.773	0	0	0	0	0
2016-10-07 11:00:00	107.326	0	0	0	0	0
2016-10-07 12:00:00	96.546	0	0	0	0	0
2016-10-07 13:00:00	85.589	50.063	26.28	46.369	48	25.625
2016-10-07 14:00:00	75.47	212.528	111.24	213.775	221	125.5
2016-10-07 15:00:00	66.075	396.877	208.113	392.091	397	320.875
2016-10-07 16:00:00	58.134	549.747	561.263	539.573	544	549.875
2016-10-07 17:00:00	52.441	651.625	433.147	639.575	644	646.463
2016-10-07 18:00:00	49.835	697.018	395.848	683.277	689	683.469
2016-10-07 19:00:00	50.812	677.193	165.822	667.098	673	661.28
2016-10-07 20:00:00	55.177	599.923	62.405	592.329	598	580.641
2016-10-07 21:00:00	62.191	477.258	13.913	465.25	472	449
2016-10-07 22:00:00	71.01	300.138	9.215	298.18	306	278.625
2016-10-07 23:00:00	80.913	115.168	24.498	117.577	124	94.125
2016-10-08 00:00:00	91.449	6.103	1.643	4.14	0	0
2016-10-08 01:00:00	102.424	0	0	0	0	0
2016-10-08 02:00:00	113.109	0	0	0	0	0
2016-10-08 03:00:00	123.221	0	0	0	0	0
2016-10-08 04:00:00	132.121	0	0	0	0	0
2016-10-08 05:00:00	138.814	0	0	0	0	0
2016-10-08 06:00:00	142.015	0	0	0	0	0
2016-10-08 07:00:00	140.837	0	0	0	0	0
2016-10-08 08:00:00	135.635	0	0	0	0	0
2016-10-08 09:00:00	127.633	0	0	0	0	0
2016-10-08 10:00:00	118.004	0	0	0	0	0
2016-10-08 11:00:00	107.542	0	0	0	0	0
2016-10-08 12:00:00	96.758	0	0	0	0	0
2016-10-08 13:00:00	85.807	44.325	50.063	43.85	43	47.625
2016-10-08 14:00:00	75.706	176.183	212.528	209.371	210	223.125
2016-10-08 15:00:00	66.341	383.603	396.877	387.034	383	395.25
2016-10-08 16:00:00	58.438	538.643	549.747	534.075	527	533.625
2016-10-08 17:00:00	52.785	633.702	651.625	633.699	624	627.143
2016-10-08 18:00:00	50.21	676.92	697.018	677.071	669	664.866
2016-10-08 19:00:00	51.198	660.047	677.193	660.629	654	641.968
2016-10-08 20:00:00	55.553	585.835	599.923	585.69	582	562.488
2016-10-08 21:00:00	62.548	456.998	477.258	458.578	459	434.625
2016-10-08 22:00:00	71.346	287.587	300.138	291.74	297	267.75
2016-10-08 23:00:00	81.23	108.94	115.168	112.309	118	89.5
2016-10-09 00:00:00	91.758	5.145	6.103	3.097	0	0
2016-10-09 01:00:00	102.736	0	0	0	0	0
2016-10-09 02:00:00	113.427	0	0	0	0	0
2016-10-09 03:00:00	123.556	0	0	0	0	0
2016-10-09 04:00:00	132.477	0	0	0	0	0
2016-10-09 05:00:00	139.193	0	0	0	0	0
2016-10-09 06:00:00	142.398	0	0	0	0	0
2016-10-09 07:00:00	141.19	0	0	0	0	0
2016-10-09 08:00:00	135.939	0	0	0	0	0
2016-10-09 09:00:00	127.895	0	0	0	0	0
2016-10-09 10:00:00	118.236	0	0	0	0	0
2016-10-09 11:00:00	107.756	0	0	0	0	0
2016-10-09 12:00:00	96.971	0	0	0	0	0
2016-10-09 13:00:00	86.039	39.838	44.325	41.401	42	47
2016-10-09 14:00:00	75.943	196.912	176.183	204.969	210	218.125
2016-10-09 15:00:00	66.608	380.345	383.603	381.961	382	388.5
2016-10-09 16:00:00	58.742	528.713	538.643	528.556	525	526.375
2016-10-09 17:00:00	53.13	628.415	633.702	627.801	622	621.139
2016-10-09 18:00:00	50.584	669.302	676.92	670.853	665	659.928
2016-10-09 19:00:00	51.582	650.897	660.047	654.157	648	639.285
2016-10-09 20:00:00	55.928	574.215	585.835	579.061	573	560.339
2016-10-09 21:00:00	62.903	446.888	456.998	451.93	447	430.5
2016-10-09 22:00:00	71.681	279.705	287.587	285.343	284	263.125
2016-10-09 23:00:00	81.546	102.112	108.94	107.06	108	84.75
2016-10-10 00:00:00	92.078	4.232	5.145	2.254	0	0
2016-10-10 01:00:00	103.044	0	0	0	0	0
2016-10-10 02:00:00	113.744	0	0	0	0	0
2016-10-10 03:00:00	123.887	0	0	0	0	0
2016-10-10 04:00:00	132.832	0	0	0	0	0
2016-10-10 05:00:00	139.57	0	0	0	0	0
2016-10-10 06:00:00	142.779	0	0	0	0	0
2016-10-10 07:00:00	141.542	0	0	0	0	0
2016-10-10 08:00:00	136.243	0	0	0	0	0
2016-10-10 09:00:00	128.155	0	0	0	0	0
2016-10-10 10:00:00	118.466	0	0	0	0	0
2016-10-10 11:00:00	107.971	0	0	0	0	0
2016-10-10 12:00:00	97.183	0	0	0	0	0
2016-10-10 13:00:00	86.257	36.012	39.838	39.014	34	41.25
2016-10-10 14:00:00	76.18	180.46	196.912	200.565	188	205.875
2016-10-10 15:00:00	66.875	349.265	380.345	376.873	304	365.125
2016-10-10 16:00:00	59.046	382.975	528.713	523.019	336	475.875
2016-10-10 17:00:00	53.472	318.853	628.415	621.887	377	579.344
2016-10-10 18:00:00	50.957	584.535	669.302	664.624	626	631.9
2016-10-10 19:00:00	51.963	526.42	650.897	647.684	538	608.366
2016-10-10 20:00:00	56.301	448.357	574.215	572.438	473	536.582
2016-10-10 21:00:00	63.256	336.008	446.888	445.304	336	411.125
2016-10-10 22:00:00	72.013	163.405	279.705	278.995	257	247.375
2016-10-10 23:00:00	81.858	69.678	102.112	101.851	93	76.5
2016-10-11 00:00:00	92.397	6.435	4.232	1.59	0	0
2016-10-11 01:00:00	103.352	0	0	0	0	0
2016-10-11 02:00:00	114.057	0	0	0	0	0
2016-10-11 03:00:00	124.216	0	0	0	0	0
2016-10-11 04:00:00	133.184	0	0	0	0	0
2016-10-11 05:00:00	139.945	0	0	0	0	0
2016-10-11 06:00:00	143.158	0	0	0	0	0
2016-10-11 07:00:00	141.893	0	0	0	0	0
2016-10-11 08:00:00	136.546	0	0	0	0	0
2016-10-11 09:00:00	128.414	0	0	0	0	0
2016-10-11 10:00:00	118.697	0	0	0	0	0
2016-10-11 11:00:00	108.188	0	0	0	0	0
2016-10-11 12:00:00	97.395	0	0	0	0	0
2016-10-11 13:00:00	86.477	17.948	36.012	36.699	31	10.5
2016-10-11 14:00:00	76.419	66.84	180.46	196.165	46	51.25
2016-10-11 15:00:00	67.143	101.722	349.265	371.769	89	87.875
2016-10-11 16:00:00	59.35	129.548	382.975	517.461	71	127.125
2016-10-11 17:00:00	53.814	98.218	318.853	615.961	221	169.138
2016-10-11 18:00:00	51.328	96.05	584.535	658.384	116	181.21
2016-10-11 19:00:00	52.343	67.462	526.42	641.211	150	170.382
2016-10-11 20:00:00	56.671	88.483	448.357	565.832	112	139.21
2016-10-11 21:00:00	63.608	56.313	336.008	438.711	40	93.375
2016-10-11 22:00:00	72.343	25.022	163.405	272.699	25	43.5
2016-10-11 23:00:00	82.166	20.792	69.678	96.706	8	15.875
2016-10-12 00:00:00	92.713	0.5	6.435	1.081	0	0
2016-10-12 01:00:00	103.656	0	0	0	0	0
2016-10-12 02:00:00	114.367	0	0	0	0	0
2016-10-12 03:00:00	124.541	0	0	0	0	0
2016-10-12 04:00:00	133.532	0	0	0	0	0
2016-10-12 05:00:00	140.317	0	0	0	0	0
2016-10-12 06:00:00	143.535	0	0	0	0	0
2016-10-12 07:00:00	142.241	0	0	0	0	0
2016-10-12 08:00:00	136.846	0	0	0	0	0
2016-10-12 09:00:00	128.672	0	0	0	0	0
2016-10-12 10:00:00	118.926	0	0	0	0	0
2016-10-12 11:00:00	108.403	0	0	0	0	0
2016-10-12 12:00:00	97.608	0	0	0	0	0
2016-10-12 13:00:00	86.698	9.37	17.948	34.457	16	20.125
2016-10-12 14:00:00	76.658	120.843	66.84	191.768	97	136.75
2016-10-12 15:00:00	67.411	236.275	101.722	366.654	293	297.5
2016-10-12 16:00:00	59.655	333.007	129.548	511.891	118	474.375
2016-10-12 17:00:00	54.156	226.068	98.218	610.017	253	623.598
2016-10-12 18:00:00	51.697	302.242	96.05	652.14	312	662.377
2016-10-12 19:00:00	52.722	339.56	67.462	634.74	475	620.253
2016-10-12 20:00:00	57.038	169.875	88.483	559.243	127	560.695
2016-10-12 21:00:00	63.955	152.158	56.313	432.147	156	413.125
2016-10-12 22:00:00	72.67	91.238	25.022	266.455	97	252.25
2016-10-12 23:00:00	82.474	40.583	20.792	91.64	34	73.5
2016-10-13 00:00:00	93.013	1.423	0.5	0.702	0	0
2016-10-13 01:00:00	103.957	0	0	0	0	0
2016-10-13 02:00:00	114.673	0	0	0	0	0
2016-10-13 03:00:00	124.864	0	0	0	0	0
2016-10-13 04:00:00	133.878	0	0	0	0	0
2016-10-13 05:00:00	140.687	0	0	0	0	0
2016-10-13 06:00:00	143.911	0	0	0	0	0
2016-10-13 07:00:00	142.588	0	0	0	0	0
2016-10-13 08:00:00	137.146	0	0	0	0	0
2016-10-13 09:00:00	128.929	0	0	0	0	0
2016-10-13 10:00:00	119.155	0	0	0	0	0
2016-10-13 11:00:00	108.617	0	0	0	0	0
2016-10-13 12:00:00	97.822	0	0	0	0	0
2016-10-13 13:00:00	86.919	32.627	9.37	32.285	32	35.875
2016-10-13 14:00:00	76.898	187.508	120.843	187.378	197	208.5
2016-10-13 15:00:00	67.679	370.675	236.275	361.527	369	381.25
2016-10-13 16:00:00	59.959	516.26	333.007	506.306	511	519.625
2016-10-13 17:00:00	54.498	614.052	226.068	604.066	607	613.527
2016-10-13 18:00:00	52.066	651.107	302.242	645.892	648	650.47
2016-10-13 19:00:00	53.099	630.673	339.56	628.278	630	624.092
2016-10-13 20:00:00	57.404	555.825	169.875	552.671	554	540.699
